person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ID
34,67000,2,4.0,2,1,7000,7.51,0,0.1,1,9,23763
27,60000,2,3.0,3,2,6000,11.48,0,0.1,1,8,23048
25,95000,2,7.0,3,1,5000,7.43,0,0.05,1,2,13720
25,27993,3,2.0,4,3,4000,12.99,0,0.14,1,2,3765
33,44000,2,17.0,1,1,16000,7.9,0,0.36,1,10,20741
32,65453,3,15.0,4,3,5000,11.28,1,0.06,2,9,21058
47,75000,2,1.0,5,3,12000,12.84,0,0.16,1,11,30927
24,26400,3,4.0,4,1,8875,6.62,1,0.34,1,4,5245
27,24000,1,4.0,2,3,4000,12.99,0,0.17,1,6,18429
33,88296,2,0.0,5,5,15000,15.88,1,0.17,1,8,26284
29,150000,2,0.0,4,3,10700,14.22,0,0.07,1,9,27466
25,100000,2,3.0,4,1,12000,5.79,0,0.12,1,2,14070
22,30000,3,7.0,2,3,6000,14.79,1,0.2,1,4,6340
36,52000,2,2.0,4,1,8000,7.51,0,0.15,1,14,30193
21,42000,3,0.0,2,3,12000,13.23,0,0.29,1,2,12419
39,45000,2,3.0,5,3,12000,14.72,0,0.27,1,15,29903
30,189000,2,5.0,4,5,16000,16.35,0,0.08,1,8,27633
37,40680,2,6.0,5,4,8000,15.21,1,0.2,1,13,29959
36,14400,3,0.0,2,5,5500,17.56,1,0.38,1,11,29958
24,87600,2,8.0,1,3,10000,13.49,0,0.11,2,3,13073
26,102000,2,6.0,5,3,6000,13.61,0,0.06,1,2,14238
22,165500,2,6.0,2,3,12000,12.99,0,0.07,2,3,15762
22,59000,2,5.0,4,1,6000,,0,0.1,1,2,8568
27,64200,3,2.0,3,2,4000,9.25,0,0.06,1,5,20154
24,59000,2,5.0,3,1,8000,6.54,0,0.14,1,4,8596
27,103000,3,2.0,1,1,5000,9.32,0,0.05,1,7,21102
29,42000,3,6.0,5,4,10800,16.29,1,0.26,2,7,19786
21,65253,2,5.0,1,1,16075,,0,0.25,1,3,10177
25,110000,3,2.0,1,2,5000,9.99,0,0.05,1,4,5683
23,49400,3,0.0,2,1,20000,6.54,1,0.4,1,4,610
27,26237,3,0.0,4,3,12000,13.22,1,0.46,1,7,28179
24,100800,2,4.0,2,2,21000,11.49,0,0.21,1,4,14188
26,65000,3,0.0,4,3,4800,13.72,0,0.07,1,2,4510
21,15600,1,5.0,1,1,1000,7.29,0,0.06,1,4,326
29,105000,2,4.0,1,1,12000,6.62,0,0.11,1,7,26391
23,125000,2,6.0,2,1,35000,8.9,0,0.28,1,4,15156
28,25000,3,5.0,4,1,8000,6.91,1,0.32,1,6,22760
26,75000,2,10.0,5,1,15350,6.17,0,0.2,1,4,11609
26,85200,2,5.0,4,5,14000,,1,0.16,2,2,13882
23,35941,2,7.0,4,3,3500,13.35,1,0.1,1,2,4611
28,54000,1,13.0,5,5,6500,16.45,1,0.12,2,6,23005
22,17720,3,6.0,4,2,5000,9.62,1,0.28,1,4,9183
24,68000,3,3.0,3,4,10000,16.02,0,0.15,2,2,11572
31,45000,2,5.0,1,2,10000,9.88,0,0.22,1,8,20974
23,27996,3,0.0,4,4,8000,17.58,1,0.29,2,4,8618
34,55000,3,5.0,2,1,4050,,0,0.07,1,9,24188
22,44000,3,2.0,1,4,10000,15.58,1,0.23,1,3,11176
23,130208,2,7.0,5,3,20000,12.73,0,0.15,1,3,16336
22,49000,3,7.0,5,3,3000,12.23,1,0.06,2,2,2819
23,22884,3,8.0,2,2,6000,11.49,0,0.26,1,3,6145
36,54000,2,1.0,4,5,10000,14.93,1,0.19,2,11,30507
24,180000,3,3.0,3,1,11200,5.79,0,0.06,1,4,12034
26,106000,2,9.0,2,4,10000,15.33,0,0.09,2,3,14430
36,52000,2,20.0,1,1,8325,,0,0.16,1,17,30183
21,16200,3,3.0,2,1,1200,7.49,0,0.07,1,3,1447
34,42000,3,5.0,4,1,18825,7.9,1,0.45,1,9,28921
22,70000,2,4.0,1,2,13750,10.75,0,0.2,1,3,10873
24,148000,3,0.0,5,5,15000,16.82,1,0.1,1,3,1879
24,91800,2,8.0,4,4,15000,16.32,1,0.14,2,2,15015
24,62000,2,1.0,4,1,20000,,0,0.32,1,4,9445
24,105000,3,0.0,4,1,14000,7.88,0,0.13,1,4,14107
25,80000,3,8.0,1,3,4500,13.06,0,0.06,1,2,4278
34,113900,2,5.0,4,5,35000,18.64,1,0.26,1,10,27404
28,54400,3,1.0,4,4,8000,15.65,1,0.13,1,10,23212
25,53000,3,10.0,5,1,13500,6.99,0,0.25,1,3,2187
38,99996,1,22.0,4,4,25000,14.96,0,0.25,2,13,31334
24,87000,3,8.0,4,4,25000,14.84,0,0.29,1,3,258
24,26000,3,0.0,3,5,4200,16.0,1,0.16,1,2,4110
28,40000,3,2.0,4,3,7500,,0,0.19,1,7,22535
29,78996,3,0.0,4,4,15000,15.7,1,0.19,2,7,27428
29,46000,2,3.0,1,2,6000,11.49,0,0.13,1,5,21120
24,80000,1,5.0,2,3,2200,13.49,0,0.03,1,4,12172
34,80000,3,2.0,3,2,2000,10.36,0,0.03,1,7,18928
27,72000,3,0.0,4,2,15000,11.86,0,0.21,1,6,27302
35,35000,3,10.0,3,4,8600,15.99,0,0.25,1,5,23410
30,50000,3,0.0,5,3,7000,14.65,0,0.14,1,9,22315
25,33500,3,2.0,1,2,10000,10.25,0,0.3,1,3,10552
26,65000,2,6.0,4,2,9250,,0,0.14,1,2,10107
26,65000,2,3.0,1,1,10000,7.29,0,0.15,1,3,9974
32,37000,3,3.0,2,2,5000,9.62,0,0.14,1,7,20608
21,37459,2,6.0,2,1,5600,6.92,0,0.15,1,2,3577
26,38400,1,2.0,2,2,5550,9.99,0,0.14,1,2,3776
24,79800,3,8.0,4,2,2500,9.62,0,0.03,1,2,2416
24,125000,3,3.0,5,3,3000,14.72,0,0.02,2,3,2937
27,33600,1,1.0,3,2,21250,8.88,0,0.63,1,6,25904
43,77000,2,3.0,2,1,12000,5.99,0,0.16,1,16,30954
27,108000,3,4.0,5,2,6000,10.65,0,0.06,1,7,21824
32,32004,3,10.0,5,3,10400,15.27,1,0.32,1,9,19852
28,38196,2,5.0,3,2,10750,10.75,0,0.28,1,8,27827
24,35000,3,8.0,2,1,8000,6.03,0,0.23,1,2,8706
36,46000,2,6.0,3,3,5350,15.27,1,0.12,1,12,30182
25,44966,3,3.0,4,1,10025,5.42,0,0.22,1,4,11880
34,38400,3,1.0,4,2,6500,9.91,0,0.17,1,7,21994
21,65000,3,0.0,1,1,7000,,0,0.11,1,4,7134
32,40000,3,2.0,4,3,4000,13.79,0,0.1,1,6,20078
33,285000,2,0.0,5,3,10000,13.99,0,0.04,1,7,17780
24,81100,2,8.0,3,2,3200,,0,0.04,1,2,12446
27,185300,2,11.0,4,4,35000,,1,0.16,2,5,27685
36,45000,2,2.0,2,1,7000,7.14,0,0.16,1,14,29899
22,50663,3,0.0,2,3,7500,13.22,0,0.15,1,2,17628
24,54417,2,1.0,4,3,9525,11.66,1,0.18,2,3,9270
26,60000,2,9.0,3,2,10000,12.21,1,0.17,1,4,10291
33,53000,3,4.0,5,2,3600,9.25,0,0.07,1,5,19879
24,93000,2,3.0,1,3,18000,11.78,0,0.19,2,3,13546
26,63000,3,3.0,4,3,6000,13.23,0,0.1,1,2,6803
28,56000,3,5.0,5,5,4800,16.45,1,0.09,1,7,20405
24,110400,2,8.0,1,1,3000,7.49,0,0.03,1,4,14670
24,38000,2,0.0,3,4,2500,15.7,1,0.07,1,2,5170
42,74000,2,1.0,3,3,16000,12.73,0,0.22,1,16,30866
44,44000,2,2.0,1,3,5000,12.23,1,0.11,2,12,30099
21,51800,2,1.0,1,2,5000,9.99,0,0.1,1,3,7130
32,107800,1,3.0,3,3,5200,14.65,0,0.05,1,9,28536
22,24600,1,1.0,3,2,4750,10.0,0,0.19,1,4,15116
22,45000,3,6.0,3,1,4000,7.9,0,0.09,1,2,11455
26,51700,1,2.0,4,1,13200,7.51,0,0.26,1,4,7128
27,60000,2,3.0,4,2,10000,12.53,0,0.17,1,10,23047
22,64000,2,4.0,3,3,14000,13.23,0,0.22,2,3,9759
28,77385,3,3.0,4,1,6000,7.66,0,0.08,1,6,21776
45,52000,2,11.0,2,1,14000,,0,0.27,1,16,30201
23,100000,2,2.0,1,1,14000,6.17,0,0.14,1,3,14093
26,70000,2,6.0,4,2,12000,11.26,0,0.17,1,4,10948
30,35000,3,5.0,4,2,10000,12.21,0,0.29,1,6,23903
23,33000,3,0.0,3,2,7800,10.95,1,0.24,1,2,8510
25,175000,2,9.0,3,2,7550,11.49,0,0.04,1,4,15792
25,27000,3,9.0,1,2,6000,11.86,0,0.22,1,3,6201
22,36000,1,6.0,2,4,12000,15.21,0,0.33,2,3,3325
26,44000,3,10.0,5,4,14000,14.83,1,0.32,1,2,13878
26,59000,3,3.0,2,1,9600,7.49,1,0.16,1,3,10250
30,66000,2,15.0,5,2,15000,11.14,0,0.23,1,5,28454
21,40000,3,5.0,1,1,10000,7.51,0,0.25,1,4,10770
27,78000,3,4.0,3,2,24000,10.99,1,0.31,1,10,18125
34,135000,2,2.0,3,1,15000,5.42,0,0.11,1,6,27225
24,45000,2,6.0,4,1,4075,5.42,0,0.09,1,3,5341
23,52360,2,,1,4,15000,16.49,0,0.29,2,2,7341
24,30000,3,4.0,5,5,3000,19.29,1,0.1,2,2,2540
41,47000,2,5.0,2,2,7500,11.12,0,0.16,1,13,29973
22,74800,3,3.0,4,4,20000,14.96,1,0.23,2,4,826
22,64000,3,7.0,2,3,12000,12.87,1,0.19,2,2,12751
27,64000,3,2.0,1,3,5000,12.99,0,0.08,2,8,20998
26,80000,2,10.0,4,4,15000,16.07,0,0.19,2,2,16549
24,60000,2,5.0,5,1,14000,7.51,0,0.23,1,2,9020
25,86000,3,9.0,2,4,16000,16.29,0,0.19,2,2,15788
21,30000,3,0.0,2,2,1000,10.99,0,0.03,1,4,1352
45,54981,3,2.0,4,1,6000,,0,0.11,1,17,30092
26,103000,3,4.0,3,1,3000,7.88,0,0.03,1,4,2928
23,103240,2,0.0,1,1,4000,,0,0.04,1,3,17319
30,63000,2,2.0,2,2,8000,10.25,0,0.13,1,6,23361
26,42000,3,6.0,3,1,12375,7.51,0,0.29,1,3,13276
27,110000,2,4.0,4,1,2500,8.07,0,0.02,1,10,27938
28,30000,2,5.0,4,1,15000,,0,0.5,1,8,28786
28,96120,2,,1,2,15000,10.0,0,0.16,1,9,26018
26,60000,3,0.0,1,1,24000,7.9,1,0.4,1,2,16462
25,59400,2,9.0,2,3,18500,12.73,0,0.31,1,2,8620
30,100000,2,13.0,3,1,10000,6.17,0,0.1,1,9,26214
28,63000,2,1.0,4,2,11500,9.99,0,0.18,1,8,23353
24,64000,2,8.0,1,2,4000,10.0,0,0.06,1,2,9748
24,87996,2,1.0,3,2,7000,11.99,0,0.08,1,4,13079
34,57912,2,7.0,1,1,5600,5.42,0,0.1,1,8,22628
21,42000,3,0.0,5,2,10400,11.49,0,0.25,1,4,3537
25,25000,3,1.0,4,2,8000,12.42,1,0.32,1,3,8603
26,45000,3,3.0,4,1,6000,7.49,0,0.13,1,3,16619
23,37500,3,0.0,3,1,1800,8.94,0,0.05,1,2,17448
39,24000,3,1.0,4,1,8500,7.49,1,0.35,1,12,29882
28,49000,1,6.0,2,2,19000,10.99,0,0.39,1,7,21468
29,30156,1,,1,1,7000,6.99,0,0.23,1,10,19074
24,38000,3,8.0,4,3,5000,13.99,0,0.13,1,4,4880
22,28800,2,0.0,1,2,11500,,0,0.4,1,3,1703
24,72984,2,3.0,3,1,12000,,0,0.16,1,4,11280
55,91154,2,15.0,3,1,10000,6.62,0,0.11,1,28,32336
27,45000,3,2.0,3,2,2700,9.91,0,0.06,1,6,25724
34,41600,2,16.0,5,1,17500,6.17,0,0.42,1,8,28206
30,225000,3,2.0,4,2,25000,12.42,0,0.11,1,10,17838
25,138000,2,9.0,3,1,8000,6.99,0,0.06,1,4,15465
36,42000,3,2.0,1,2,2000,11.14,0,0.05,1,11,31431
29,75000,2,1.0,4,1,12000,9.63,0,0.16,1,6,24621
26,39500,2,6.0,4,4,15250,15.05,1,0.39,1,4,5625
23,85000,3,7.0,4,2,10000,11.89,0,0.12,1,4,11816
24,133000,1,4.0,1,1,4000,7.4,0,0.03,1,3,15405
29,45000,2,5.0,4,4,8000,15.58,0,0.18,1,9,20970
33,54000,3,1.0,5,4,6500,14.96,1,0.12,2,7,22019
22,59000,2,4.0,2,1,20000,6.91,0,0.34,1,4,8594
32,95000,2,3.0,3,2,18000,11.11,0,0.19,1,8,25908
21,30000,3,1.0,4,4,2400,17.19,1,0.08,2,2,2104
23,50000,1,7.0,2,2,10000,11.71,0,0.2,1,3,6430
47,65000,3,2.0,2,2,9500,11.89,0,0.15,1,14,30655
22,47000,3,0.0,2,2,8000,12.18,0,0.17,1,4,8906
33,69000,2,17.0,2,2,7200,10.74,0,0.1,1,7,23898
27,48600,2,4.0,3,4,10000,15.7,0,0.21,1,9,21439
60,150000,2,1.0,3,1,10000,5.79,0,0.07,1,18,32372
24,50000,2,1.0,3,3,11400,12.53,0,0.23,1,2,6850
27,69500,2,11.0,4,1,14750,7.49,0,0.21,1,9,23923
28,100000,2,12.0,5,2,12000,10.99,0,0.12,1,8,26179
29,100000,2,4.0,1,3,20000,13.57,0,0.2,2,9,26252
23,47000,3,0.0,1,1,5000,8.9,0,0.11,1,2,5044
29,30796,3,13.0,4,4,5000,14.96,0,0.16,2,8,20549
33,42996,3,2.0,5,1,8200,7.88,0,0.19,1,9,23318
25,48600,3,0.0,4,1,12000,,0,0.25,1,4,2690
37,14400,3,2.0,3,1,6950,7.66,1,0.48,1,13,30189
22,32000,3,0.0,3,4,7875,14.91,1,0.25,1,2,8543
27,67000,3,2.0,4,3,20000,14.26,0,0.3,2,10,18259
32,75333,2,1.0,2,2,15000,11.58,0,0.2,1,5,24655
22,54600,3,6.0,5,1,8000,7.51,0,0.15,1,2,9009
23,37148,3,4.0,2,4,14000,14.42,1,0.38,1,3,2011
22,52500,3,2.0,2,2,15000,10.37,0,0.29,1,3,15007
23,72250,3,7.0,4,2,30000,10.65,1,0.35,1,2,17686
25,107000,2,1.0,4,1,1000,7.4,0,0.01,1,4,14452
29,48712,2,13.0,1,1,11050,5.42,0,0.23,1,6,28660
31,50000,2,7.0,1,1,6000,5.99,0,0.12,1,8,21561
25,84000,3,3.0,5,3,10000,,0,0.12,2,4,11781
23,68000,2,3.0,1,2,9750,10.37,0,0.14,1,3,10474
24,42000,2,2.0,4,1,7000,8.59,0,0.17,1,2,4838
23,30000,3,7.0,2,3,10000,13.99,1,0.33,1,2,10445
21,98000,2,5.0,3,2,6000,10.59,0,0.06,1,4,13906
25,22800,3,0.0,4,3,6000,13.35,1,0.26,1,4,6141
33,100000,2,1.0,2,2,25000,10.39,0,0.25,1,9,28290
25,51996,3,9.0,1,2,20000,10.99,1,0.38,1,3,623
40,33000,2,2.0,4,2,1000,,0,0.03,1,15,32125
24,150000,2,8.0,1,2,24000,10.99,0,0.16,1,3,15648
22,95000,2,2.0,4,2,5000,10.59,0,0.05,1,2,13651
22,80000,2,7.0,2,2,1500,10.37,0,0.02,1,2,12225
31,30000,3,0.0,2,4,6600,16.49,1,0.22,2,8,22048
25,121680,2,3.0,4,2,15000,10.37,0,0.12,1,3,15104
23,85000,3,1.0,4,1,12000,9.63,0,0.14,1,2,13019
28,36000,3,2.0,1,1,12000,5.42,1,0.33,1,10,24993
36,35000,2,4.0,4,4,7500,16.29,0,0.21,1,16,29498
29,84000,3,3.0,4,2,6000,11.49,0,0.07,1,6,21791
22,60000,3,3.0,2,1,7000,6.91,0,0.12,1,2,7089
28,25000,3,1.0,2,2,12000,9.83,1,0.48,1,6,28572
27,21600,1,1.0,3,1,4200,7.49,0,0.19,1,6,18288
26,75000,1,10.0,4,2,9250,12.69,0,0.12,1,4,11476
27,42000,1,3.0,3,2,8500,10.38,0,0.2,1,7,20569
21,19253,2,,5,1,6250,6.17,1,0.32,1,3,568
42,30000,3,5.0,1,4,8000,14.96,0,0.27,1,15,30412
26,35000,2,1.0,3,2,6000,12.21,0,0.17,1,4,3041
25,60000,2,10.0,1,4,10000,16.77,0,0.17,1,3,8708
66,42000,3,2.0,4,2,6475,9.99,0,0.15,1,30,32416
22,55000,3,5.0,5,1,6000,7.51,0,0.11,1,3,6681
39,69000,3,0.0,3,4,15000,14.42,1,0.22,1,12,31632
21,58800,2,5.0,2,4,25000,14.09,0,0.43,1,2,8559
24,60000,3,4.0,2,1,12000,8.9,0,0.2,1,3,16651
37,54996,2,5.0,4,1,7000,6.92,0,0.13,1,13,30261
23,84996,2,5.0,3,1,14000,,0,0.16,1,3,12700
25,40000,3,1.0,3,3,9000,12.53,0,0.23,1,2,9859
22,29100,3,2.0,1,4,6250,16.07,1,0.21,1,4,16118
22,45000,3,3.0,2,2,5000,11.11,0,0.11,1,4,16128
26,41000,3,1.0,5,1,6600,8.0,0,0.16,1,2,7401
33,21000,3,0.0,3,1,6500,7.66,1,0.31,1,6,21980
23,80000,3,5.0,1,1,18000,8.49,0,0.23,1,3,1041
28,199000,2,12.0,4,1,10000,9.32,0,0.05,1,10,27640
24,95000,3,3.0,5,1,18000,8.49,0,0.19,1,4,1059
24,78300,3,2.0,1,1,7000,6.03,0,0.09,1,3,7177
35,218000,3,4.0,5,4,7000,14.11,1,0.03,2,9,21960
23,105999,2,6.0,1,2,8550,9.88,0,0.08,1,2,14417
23,90000,3,4.0,5,3,13000,12.73,0,0.14,1,2,13728
26,75000,2,6.0,2,1,5000,7.66,0,0.07,1,2,11556
32,48000,3,9.0,3,1,5000,6.92,0,0.1,1,10,20711
24,50000,2,4.0,4,1,4000,,0,0.08,1,2,6717
41,75000,3,15.0,3,4,4000,16.29,0,0.05,2,12,29681
30,36000,3,7.0,5,4,8000,15.99,1,0.22,1,6,22887
29,57996,2,6.0,2,3,20475,12.72,0,0.35,1,10,22640
22,66800,3,2.0,5,1,9300,,0,0.14,1,3,10044
21,52000,3,5.0,3,4,16000,15.7,1,0.31,1,4,1268
37,42000,3,2.0,4,3,8400,13.49,0,0.2,1,14,32005
22,55000,2,1.0,2,2,12000,9.63,0,0.22,1,4,7927
28,80000,3,8.0,1,4,14000,14.91,0,0.17,1,5,26188
31,80000,3,6.0,3,1,10000,,0,0.13,1,9,24633
24,61080,2,8.0,1,2,25000,10.59,0,0.41,1,3,9339
24,48200,3,3.0,1,2,5000,10.38,0,0.1,1,3,17707
23,25200,3,7.0,2,2,7200,11.86,1,0.29,1,4,7994
26,40000,3,10.0,3,4,6925,15.99,0,0.17,1,4,16166
25,32000,3,9.0,5,3,6000,12.99,1,0.19,2,2,6395
27,46000,1,,1,1,8000,,0,0.17,1,9,21123
23,60000,1,0.0,3,2,8000,12.53,0,0.13,1,2,9136
32,250000,2,9.0,1,4,25000,14.59,0,0.1,1,7,28506
21,34056,1,6.0,3,2,1500,10.65,0,0.04,1,3,2771
24,40000,2,6.0,5,1,10000,5.79,0,0.25,1,4,4176
25,33800,2,2.0,2,4,10000,15.31,0,0.3,1,4,2694
31,67000,3,0.0,4,3,13000,13.06,0,0.19,1,10,25934
28,51996,3,11.0,4,1,9600,9.07,0,0.18,1,7,23690
36,42000,3,2.0,1,1,7000,6.62,0,0.17,1,16,30274
24,31000,3,8.0,1,3,13500,13.43,1,0.44,1,4,2176
32,73000,3,4.0,5,1,10000,8.59,0,0.14,1,8,24588
31,93900,2,13.0,1,6,24000,16.08,1,0.26,2,6,26439
35,70000,3,5.0,4,1,9600,5.42,0,0.14,1,9,23714
37,45000,3,2.0,1,2,2400,9.91,0,0.05,1,16,29393
29,96000,3,3.0,4,2,6400,11.49,0,0.07,1,8,22168
29,98000,2,13.0,4,2,14000,10.25,0,0.14,1,5,26081
25,80004,3,9.0,4,3,20000,14.26,0,0.25,2,4,766
24,135000,2,4.0,4,1,25000,7.49,0,0.19,1,2,15423
37,29000,3,5.0,3,5,7200,19.03,1,0.25,2,14,30312
33,33036,3,4.0,1,3,13800,13.47,1,0.42,2,5,25995
22,108000,3,6.0,2,2,28000,,1,0.26,1,4,86
29,76000,3,2.0,1,2,13000,10.25,0,0.17,1,8,25941
24,83004,3,4.0,3,3,12000,13.23,0,0.14,2,3,12980
24,144000,2,8.0,3,2,14400,10.25,0,0.1,1,3,15540
25,90000,2,9.0,4,1,6000,6.99,0,0.07,1,3,13234
34,120000,2,10.0,2,2,20000,10.37,0,0.17,1,10,26878
23,73426,2,0.0,5,3,7500,,0,0.1,2,2,16626
24,34000,3,1.0,4,2,10000,12.69,1,0.29,1,2,10741
23,62000,2,4.0,1,2,9600,9.2,0,0.15,1,2,9493
23,13000,3,3.0,4,4,2800,15.21,1,0.22,1,2,16404
24,72000,3,8.0,5,3,16000,13.06,0,0.22,1,4,17146
32,103000,2,0.0,3,5,33000,18.64,1,0.32,1,6,26699
25,35392,3,9.0,2,1,6000,7.4,0,0.17,1,3,6331
28,74778,2,13.0,3,3,6000,13.98,0,0.08,1,9,24447
22,78413,2,6.0,2,2,17500,10.65,0,0.22,1,2,12026
21,80000,2,5.0,2,3,5000,12.99,0,0.06,1,2,12218
28,108000,2,4.0,5,2,10000,10.74,0,0.09,1,6,26494
26,57006,2,10.0,5,1,6000,6.17,0,0.11,1,2,8350
23,19136,3,4.0,2,5,5500,17.93,1,0.29,2,3,5793
23,84000,3,3.0,5,2,22000,11.71,0,0.26,1,4,515
40,75000,2,1.0,1,1,10000,6.62,0,0.13,1,17,30881
26,135660,3,10.0,5,2,25000,12.53,0,0.18,1,4,344
22,75000,2,6.0,2,2,14825,12.69,0,0.2,1,3,11485
30,54996,3,4.0,5,1,8000,5.79,0,0.15,1,10,22991
26,38000,3,6.0,3,1,10000,7.66,0,0.26,1,3,10679
22,32376,3,1.0,2,3,10000,13.61,1,0.31,2,4,10530
26,65000,2,9.0,2,1,20500,6.99,0,0.32,1,2,9918
25,35000,1,3.0,2,3,3600,13.43,0,0.1,1,3,2945
21,35000,1,5.0,1,1,4000,7.29,0,0.11,1,2,17007
25,59000,2,9.0,5,1,5000,6.03,1,0.08,1,3,17106
24,60000,3,5.0,2,2,3500,11.86,0,0.06,1,4,3229
24,117996,2,6.0,1,5,18000,17.04,0,0.15,2,3,14868
25,31200,1,9.0,3,1,15000,6.03,0,0.48,1,4,14004
36,62400,2,13.0,1,3,14100,12.98,0,0.23,2,14,30563
25,78000,3,1.0,3,1,6000,9.63,0,0.08,1,4,6898
30,61828,3,10.0,3,5,4500,18.39,0,0.07,1,8,20288
31,97000,2,6.0,5,1,12000,7.66,0,0.12,1,6,26036
27,31513,3,11.0,4,1,5000,6.62,1,0.16,1,7,20612
32,80000,3,3.0,4,1,12000,6.62,0,0.15,1,10,25412
34,89000,3,3.0,4,4,35000,18.25,1,0.39,1,8,17722
27,44000,3,5.0,2,2,13650,10.65,1,0.31,1,7,28663
40,62000,2,17.0,5,1,2600,7.66,0,0.04,1,14,30546
22,110000,3,3.0,5,2,12600,10.75,0,0.11,1,2,13561
25,95000,3,3.0,5,1,7100,6.99,0,0.07,1,2,6755
21,50000,2,5.0,2,3,9000,13.49,0,0.18,1,4,6447
45,64000,2,8.0,3,1,4800,8.9,1,0.07,1,17,30741
21,33600,3,4.0,2,3,5000,13.49,0,0.15,1,3,4800
23,44496,2,2.0,1,1,3500,,0,0.08,1,4,5230
37,78000,2,9.0,5,5,20000,16.35,1,0.26,1,14,31229
42,123735,2,8.0,5,1,6400,6.99,0,0.05,1,16,31538
26,80000,3,3.0,1,1,9000,8.9,0,0.11,1,2,5183
25,126000,2,9.0,2,1,15000,7.9,0,0.12,1,3,15242
32,58000,3,4.0,3,2,12000,11.26,0,0.21,1,10,19424
30,14400,1,0.0,4,4,9250,14.96,1,0.64,1,10,17961
21,30000,3,2.0,4,1,4150,6.76,0,0.14,1,3,11030
23,49530,2,7.0,5,4,16000,14.54,1,0.32,2,2,8114
22,28000,3,5.0,5,2,6900,9.99,0,0.25,1,3,7654
33,140004,3,7.0,2,4,25000,15.58,0,0.18,1,10,18046
44,83000,2,2.0,2,4,12000,16.0,1,0.14,2,15,31285
34,40000,2,11.0,1,1,6000,7.29,0,0.15,1,7,20239
36,160000,2,5.0,2,3,10000,12.73,0,0.06,2,15,31690
56,65000,3,7.0,5,1,7700,5.42,0,0.12,1,24,32266
31,55000,2,7.0,4,1,12000,7.49,0,0.22,1,5,22298
33,37440,3,5.0,3,2,4400,11.71,0,0.12,1,10,20218
28,288000,2,12.0,1,7,18000,22.48,1,0.06,2,9,27730
23,30000,2,0.0,4,1,1000,9.32,1,0.03,1,4,3400
30,19200,1,,3,1,2100,7.14,0,0.11,1,5,27431
25,42000,3,2.0,2,1,12000,7.9,0,0.29,1,4,12406
21,27996,2,5.0,2,1,10000,9.63,0,0.36,1,4,1584
33,58100,3,1.0,5,3,17500,13.57,0,0.3,2,10,18510
30,267000,2,7.0,4,2,25000,10.36,0,0.09,1,9,17794
28,140000,2,12.0,4,2,15000,8.88,0,0.11,1,5,27320
22,110000,2,2.0,1,3,14400,14.35,0,0.13,1,3,14626
22,44000,2,2.0,3,1,3500,5.99,0,0.08,1,2,5143
22,54000,2,3.0,3,1,9000,7.51,0,0.17,1,3,7676
30,57000,3,1.0,4,3,2500,,0,0.04,1,9,19188
24,86700,3,2.0,2,1,11200,,0,0.13,1,4,12021
23,75000,2,3.0,2,1,4900,7.74,0,0.07,1,4,11688
25,74000,2,9.0,2,1,18000,7.9,1,0.24,1,2,12130
34,23000,1,2.0,1,1,2500,,0,0.11,1,9,27794
30,36000,2,7.0,5,2,15000,11.83,0,0.42,1,10,28075
22,80000,3,3.0,2,3,20000,13.98,0,0.25,2,4,761
21,20400,3,2.0,1,2,4500,10.99,0,0.22,1,3,17676
22,50000,1,3.0,2,1,6000,8.94,0,0.12,1,2,6795
23,83600,3,7.0,3,1,15000,8.49,1,0.18,1,3,17353
50,72000,2,13.0,4,2,8000,11.49,0,0.11,1,14,30827
37,84000,2,21.0,1,3,24000,,0,0.29,2,17,31096
21,26500,2,3.0,4,4,6000,14.46,1,0.23,2,4,1429
29,43200,1,13.0,3,1,4625,5.42,0,0.11,1,6,20709
23,23000,3,2.0,2,1,8875,8.9,1,0.39,1,2,5239
23,141000,2,1.0,1,2,15000,,0,0.11,1,3,15971
22,57000,2,5.0,3,2,7500,11.86,0,0.13,1,3,8328
38,200000,2,0.0,4,2,20000,11.48,0,0.1,1,11,31846
23,54000,3,1.0,1,2,20000,11.83,1,0.37,1,2,16756
22,37080,3,6.0,3,2,2400,10.65,1,0.06,1,3,2135
21,60000,2,2.0,1,2,6000,10.62,0,0.1,1,2,16232
25,62050,2,4.0,4,4,5400,15.21,1,0.07,2,3,12841
27,35000,3,3.0,4,1,6000,7.49,0,0.17,1,10,21457
30,130000,2,8.0,1,2,27000,11.71,0,0.21,1,6,27124
33,69000,2,7.0,4,1,4000,5.99,0,0.06,1,7,23893
24,34000,2,3.0,3,4,10000,15.31,1,0.29,2,2,4346
36,75000,2,9.0,3,1,24000,7.51,0,0.32,1,13,30878
33,50000,1,5.0,2,1,8300,,0,0.17,1,7,21570
22,48000,3,0.0,3,3,3000,14.79,0,0.06,1,2,2663
22,40000,3,2.0,2,2,8000,12.18,0,0.2,1,4,8814
36,51000,3,5.0,4,3,8000,13.47,0,0.16,2,13,30469
37,40000,3,1.0,1,3,21250,12.99,1,0.53,1,16,29128
26,30000,3,1.0,3,2,4000,11.83,1,0.13,1,4,3806
25,64000,3,7.0,2,4,8000,15.28,1,0.13,1,4,16585
33,68000,3,3.0,2,2,4000,10.99,0,0.06,1,10,20161
