person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ID
70500.0,3,1.0,1,2,5000,0,0.07,1,4,5566
38000.0,2,5.0,2,2,4200,0,0.11,1,2,3667
60000.0,3,5.0,4,1,15000,0,0.25,1,4,15300
101000.0,2,6.0,3,1,16000,0,0.16,1,3,14200
225000.0,2,4.0,2,4,25000,0,0.06,1,7,27753
65000.0,2,2.0,5,1,7000,0,0.11,1,6,23564
90000.0,3,2.0,3,2,25000,0,0.28,1,7,17988
54000.0,3,4.0,1,2,5600,0,0.1,1,3,16102
78000.0,2,0.0,3,2,9600,0,0.12,1,5,24771
4200.0,3,4.441265060240964,3,3,1200,1,0.29,1,9,27775
26000.0,3,6.0,4,2,4000,0,0.15,1,10,19996
41000.0,3,11.0,1,5,4000,1,0.1,2,5,28094
96000.0,2,1.0,4,2,10000,0,0.1,1,4,13825
45996.0,3,3.0,2,5,12000,0,0.26,2,3,12487
49000.0,3,7.0,3,1,7500,0,0.15,1,3,8312
24996.0,3,0.0,2,3,10750,1,0.43,1,8,19804
60000.0,2,6.0,2,2,11500,0,0.19,1,2,9197
53321.0,3,11.0,4,4,9000,1,0.17,2,7,20736
93000.0,1,4.0,2,2,10000,0,0.11,1,6,25827
36000.0,2,0.0,2,1,14000,1,0.39,1,4,4753
70000.0,2,4.0,3,1,9000,0,0.13,1,4,15983
116899.0,2,12.0,5,2,12000,1,0.1,1,7,27116
52500.0,3,1.0,2,3,9500,0,0.18,2,3,10106
49000.0,3,4.0,4,5,25000,1,0.51,1,13,29018
62000.0,1,1.0,2,2,15000,0,0.24,1,6,23269
125000.0,2,2.0,2,1,8000,0,0.06,1,10,27050
36000.0,2,21.0,1,1,8000,0,0.22,1,15,29563
60000.0,3,7.0,5,2,1200,0,0.02,1,3,1497
30000.0,2,5.05688943263496,4,1,8000,0,0.27,1,2,2008
58800.0,3,0.0,5,1,12000,0,0.2,1,10,19425
52596.0,3,1.0,3,2,15000,0,0.29,1,2,15016
43200.0,2,3.0,4,3,16000,0,0.37,2,2,5070
85000.0,2,5.0,1,2,18000,0,0.21,1,3,12860
64000.0,3,0.0,1,5,10000,1,0.16,1,3,11599
30000.0,1,0.0,3,3,15000,0,0.5,1,2,2113
9600.0,1,2.0,1,1,3200,1,0.33,1,2,15933
59000.0,2,7.0,2,1,9000,0,0.15,1,3,8584
200004.0,3,5.0,2,2,15000,0,0.07,1,4,1880
50000.0,3,1.0,5,2,7150,0,0.14,1,2,7977
60353.0,3,13.0,3,2,8500,0,0.14,1,8,28706
50000.0,3,1.0,4,2,4000,0,0.08,1,10,20121
132000.0,2,3.0,2,1,10200,0,0.08,1,2,15378
180000.0,1,9.0,4,3,20000,0,0.11,2,4,266
45000.0,3,0.0,5,2,9000,0,0.2,1,7,23520
120000.0,2,4.0,4,1,6000,0,0.05,1,3,15030
71000.0,2,6.0,4,2,10000,0,0.14,1,4,11019
40800.0,3,2.0,5,3,3500,0,0.09,2,9,19636
35000.0,3,2.0,3,2,15000,1,0.43,1,10,26607
60000.0,2,12.0,2,1,13000,0,0.22,1,10,22823
64000.0,2,3.0,4,1,10200,0,0.16,1,8,23411
36000.0,3,2.0,3,1,15000,1,0.42,1,3,14657
91000.0,2,6.0,3,2,15000,0,0.16,1,9,25743
66000.0,2,3.0,1,1,6000,0,0.09,1,2,10266
54000.0,2,5.0,4,1,27000,0,0.5,1,5,22125
160000.0,2,5.0,1,1,35000,0,0.22,1,3,16391
92004.0,2,2.0,1,1,7000,0,0.08,1,8,25802
77004.0,2,7.0,1,1,6000,0,0.08,1,2,11899
89849.0,2,13.0,2,3,6000,0,0.07,2,5,25556
31200.0,3,7.0,4,1,3500,0,0.11,1,3,3150
26000.0,3,0.0,1,3,5200,0,0.2,1,15,29947
45000.0,3,3.0,2,1,6000,0,0.13,1,2,6512
50000.0,3,1.0,4,3,2800,0,0.06,2,3,13334
65000.0,2,6.0,2,1,6000,0,0.09,1,3,10125
70000.0,3,4.0,2,1,5500,0,0.08,1,10,21228
32000.0,3,3.0,5,1,5000,0,0.16,1,2,4777
18000.0,1,3.0,3,1,3000,1,0.17,1,4,428
44000.0,2,0.0,4,6,2000,1,0.05,2,3,6783
36000.0,3,7.0,2,2,4500,0,0.13,1,10,20253
61000.0,2,1.0,5,3,21000,0,0.34,2,4,9333
225000.0,2,5.0,3,2,3500,0,0.01,1,4,15906
30000.0,3,6.0,2,2,7000,1,0.23,1,4,16219
30996.0,3,2.0,5,2,8000,0,0.26,1,2,8677
188004.0,2,4.0,2,1,2000,0,0.01,1,4,15831
54996.0,3,6.0,3,1,5000,0,0.09,1,10,20948
96050.0,3,3.0,4,4,11000,1,0.1,1,16,29575
96000.0,2,4.0,5,1,9600,0,0.1,1,10,25967
65000.0,3,16.0,4,1,2000,0,0.03,1,14,29365
68000.0,2,6.0,2,4,20000,0,0.29,2,4,10443
48000.0,3,3.0,5,4,8000,1,0.17,1,2,9003
73000.0,2,6.0,3,4,7500,1,0.1,2,5,25342
30000.0,3,2.0,3,4,4800,1,0.16,2,8,20349
78948.0,2,3.0,4,2,17500,0,0.22,1,2,12044
15000.0,1,0.0,4,1,6200,1,0.41,1,2,263
34000.0,3,7.0,4,3,7000,0,0.21,2,10,22223
70000.0,2,2.0,3,2,8950,0,0.13,1,3,10963
90000.0,3,2.0,3,2,7000,0,0.08,1,3,7220
60000.0,2,4.0,3,3,3000,0,0.05,1,2,9225
30000.0,3,1.0,2,3,7500,1,0.25,2,6,22510
24840.0,3,2.0,2,1,1500,1,0.06,1,5,27026
39996.0,1,0.0,1,1,3000,0,0.08,1,4,12356
48000.0,3,0.0,3,2,2500,0,0.05,1,12,29418
29000.0,3,9.0,4,1,3000,1,0.1,1,2,2585
28800.0,3,2.0,4,3,6000,0,0.21,2,13,31773
45000.0,3,0.0,1,2,4500,0,0.1,1,4,4245
58000.0,3,6.0,1,3,18000,1,0.31,1,4,1004
47000.0,3,1.0,5,1,9000,0,0.19,1,3,9913
99000.0,2,8.0,2,1,1800,0,0.02,1,2,13961
59000.0,3,3.0,4,4,12000,1,0.2,1,4,17492
25000.0,1,4.0,3,1,4000,0,0.16,1,9,18561
66000.0,3,0.0,5,3,15575,0,0.24,2,13,31683
52000.0,2,1.0,2,3,16000,0,0.31,1,4,7311
53000.0,3,3.0,4,2,10000,0,0.19,1,4,11243
74004.0,2,13.0,3,2,13000,0,0.18,1,6,24426
90000.0,2,0.0,4,2,18000,0,0.2,1,11,31203
30000.0,3,4.0,3,3,3600,0,0.12,1,3,3294
51000.0,3,0.0,4,4,1500,1,0.03,2,4,1642
35000.0,3,3.0,1,2,2400,0,0.07,1,2,16023
108000.0,2,17.0,4,2,11500,0,0.11,1,7,26491
84000.0,3,0.0,4,3,8000,1,0.1,1,4,9500
63000.0,3,9.0,2,1,7200,0,0.11,1,3,8101
39996.0,3,3.0,3,2,7000,0,0.18,1,4,7799
35000.0,3,4.0,2,1,4000,0,0.11,1,3,3857
60000.0,2,0.0,1,2,7800,0,0.13,1,10,22852
53408.0,2,8.0,1,2,1400,0,0.03,1,10,28356
45000.0,3,5.0,3,1,10000,0,0.22,1,7,24060
42000.0,2,5.05688943263496,5,1,3200,1,0.08,1,3,16563
75000.0,3,4.0,1,3,5000,0,0.07,1,15,29923
53500.0,2,1.0,1,3,20000,0,0.37,2,7,22103
35000.0,3,0.0,3,3,14000,1,0.4,2,8,18958
30000.0,3,6.0,3,1,3200,0,0.11,1,2,2989
120000.0,3,11.0,5,1,12000,0,0.1,1,9,25555
50000.0,3,0.0,4,2,4350,0,0.09,1,16,31870
42000.0,3,6.0,3,1,5950,0,0.14,1,5,21338
48000.0,1,4.68741837178929,3,4,8000,0,0.17,2,9,21282
52600.0,3,3.0,1,5,4000,0,0.08,2,7,20130
60000.0,1,1.0,1,4,15000,0,0.25,2,2,8813
60000.0,3,3.0,1,1,12000,0,0.2,1,9,25165
128000.0,2,11.0,5,7,14400,1,0.11,2,8,27304
32400.0,2,1.0,5,1,5500,0,0.17,1,2,2500
41000.0,2,2.0,3,1,8200,0,0.2,1,3,4515
25000.0,3,0.0,5,2,2500,0,0.1,1,3,2314
125000.0,1,4.0,1,1,12000,0,0.1,1,3,15204
25000.0,3,2.0,2,1,8400,1,0.34,1,2,5398
60000.0,2,9.0,5,1,3600,0,0.06,1,9,22909
44000.0,3,5.0,4,1,2400,0,0.05,1,4,2136
131000.0,2,2.0,5,2,11200,0,0.09,1,5,27196
35000.0,3,0.0,4,1,1800,0,0.05,1,2,14849
42000.0,1,0.0,2,3,12000,0,0.29,1,4,4759
42000.0,1,5.0,4,2,8000,0,0.19,1,4,4701
87895.0,2,4.0,5,1,2800,0,0.03,1,9,25501
103000.0,1,8.0,2,4,24000,0,0.23,1,3,14268
52000.0,2,12.0,4,1,5000,0,0.1,1,7,21933
40000.0,3,2.0,3,3,3000,0,0.07,1,3,2614
78000.0,1,8.0,2,2,25000,0,0.32,1,4,11999
30555.0,3,4.0,4,3,4500,0,0.15,1,10,20246
42000.0,3,6.0,2,2,11800,0,0.28,1,2,12157
40000.0,3,3.0,2,1,5000,0,0.13,1,5,20639
56000.0,2,4.0,4,1,8000,0,0.14,1,6,28639
35000.0,3,2.0,1,2,6000,0,0.17,1,9,21460
198000.0,2,8.0,5,1,12000,0,0.06,1,4,15842
39000.0,3,3.0,3,2,11000,0,0.28,1,7,19726
76000.0,2,17.0,4,1,4800,0,0.06,1,16,30943
89000.0,3,5.0,3,2,19200,0,0.22,1,12,31738
80000.0,2,4.0,5,1,10750,0,0.13,1,5,24974
41000.0,3,2.0,1,1,6500,0,0.16,1,7,22004
52000.0,2,2.0,2,1,6000,0,0.12,1,4,7194
41998.0,3,0.0,4,5,5000,1,0.12,1,6,20705
62000.0,2,2.0,4,2,8000,0,0.13,1,3,9492
72000.0,2,1.0,1,2,6000,0,0.08,1,2,11163
22800.0,3,3.0,4,1,2400,1,0.11,1,8,19006
58951.0,2,5.0,4,1,3000,0,0.05,1,4,8565
55000.0,2,6.0,3,3,3250,0,0.06,2,4,7833
101000.0,3,2.0,5,2,11200,0,0.11,1,6,24833
31440.0,3,0.0,3,3,3000,1,0.1,2,6,19295
30000.0,3,2.0,3,1,12000,1,0.4,1,6,24939
38000.0,3,7.0,1,1,10000,0,0.26,1,4,10680
45000.0,2,7.0,5,1,4000,0,0.09,1,7,20915
32000.0,3,2.0,2,2,2000,1,0.06,1,3,1900
80000.0,2,5.0,2,2,20000,0,0.25,1,15,31018
48000.0,2,6.0,2,4,12000,1,0.25,1,4,7688
225000.0,2,7.0,3,1,4500,0,0.01,1,20,32380
14400.0,3,4.0,1,2,2000,0,0.14,1,4,1756
28000.0,3,3.0,2,2,8000,1,0.29,1,2,8627
80000.0,2,6.0,3,2,15000,0,0.19,1,3,12340
21000.0,3,19.0,3,4,5000,0,0.24,1,11,30506
50004.0,1,4.0,2,1,10000,0,0.2,1,5,21764
38000.0,3,5.0,2,2,13500,1,0.36,1,3,2177
39600.0,3,2.0,3,3,11500,0,0.29,1,15,30999
42000.0,2,5.0,5,3,12000,0,0.29,2,4,4844
33009.0,1,5.0,1,2,12000,0,0.36,1,4,13712
62004.0,2,0.0,4,2,12000,0,0.19,1,7,23281
60000.0,1,9.0,3,2,24000,0,0.4,1,9,23064
62900.0,3,6.0,4,4,16000,1,0.22,1,5,27580
78000.0,3,0.0,3,4,12000,1,0.15,2,3,13063
45000.0,3,1.0,4,3,5000,0,0.11,2,13,29834
30000.0,3,3.0,4,2,4400,0,0.15,1,6,20217
65000.0,2,1.0,3,1,12000,0,0.18,1,4,9924
39580.0,3,3.0,2,2,10000,0,0.25,1,2,10718
145000.0,2,4.0,2,2,12000,0,0.08,1,8,27398
92000.0,2,7.0,3,2,15000,0,0.16,1,2,13473
79200.0,3,6.0,4,1,10000,0,0.13,1,10,24627
66000.0,2,5.05688943263496,1,1,12000,0,0.18,1,9,28837
74000.0,3,9.0,4,1,8000,1,0.11,1,3,9446
15840.0,3,2.0,4,2,3000,1,0.19,1,20,32188
225000.0,2,14.0,5,2,25000,0,0.04,1,12,28968
24000.0,3,4.0,2,3,12250,1,0.51,1,3,16903
30000.0,3,0.0,1,3,6300,0,0.21,2,3,7253
42000.0,3,8.0,4,1,5000,0,0.12,1,2,4966
33600.0,2,3.0,4,1,4200,0,0.13,1,3,2647
50000.0,3,2.0,2,4,2000,1,0.04,1,5,27892
75000.0,2,6.0,3,1,12000,0,0.16,1,10,24549
75000.0,3,0.0,1,1,5625,0,0.07,1,5,21298
150000.0,3,8.0,1,2,5000,0,0.03,1,4,5700
40000.0,2,3.0,1,2,3200,0,0.08,1,2,4160
69000.0,3,6.0,2,4,25000,1,0.36,2,5,17908
70000.0,1,6.0,1,2,17000,0,0.24,1,6,24089
57655.0,2,7.0,4,4,9925,1,0.17,1,2,9712
39900.0,3,8.0,2,2,12000,0,0.3,1,4,12363
200000.0,2,5.0,4,2,25000,0,0.13,1,9,27652
94000.0,3,5.0,1,3,11800,0,0.13,1,4,12159
53000.0,2,1.0,3,3,5800,0,0.11,2,30,32257
70000.0,2,3.0,2,4,15000,0,0.21,1,15,30763
107004.0,2,2.0,1,1,10000,0,0.09,1,4,16413
88000.0,2,4.0,3,4,10000,1,0.11,2,6,26265
96000.0,2,8.0,2,3,18000,0,0.19,1,7,25957
103970.0,2,0.0,5,3,15000,0,0.14,2,14,31387
55000.0,2,7.0,4,2,13500,0,0.25,1,2,7895
21600.0,1,5.05688943263496,1,1,3000,0,0.14,1,2,774
72000.0,2,8.0,4,3,6000,0,0.08,1,2,11116
40000.0,2,5.0,4,1,9000,0,0.23,1,4,4301
38000.0,3,0.0,4,1,12800,1,0.34,1,8,25848
83200.0,3,11.0,2,4,9000,0,0.11,2,5,20781
50343.0,1,11.0,4,1,22000,0,0.44,1,5,21800
48000.0,2,11.0,5,1,5650,0,0.12,1,8,21292
58650.0,3,7.0,4,4,10800,1,0.16,1,3,3465
31200.0,1,4.713608562691132,2,2,6000,0,0.19,1,6,26144
45000.0,3,0.0,4,1,8000,0,0.18,1,5,22919
29000.0,3,4.713608562691132,3,2,6725,0,0.23,1,16,30225
36000.0,2,5.05688943263496,4,1,7275,0,0.2,1,3,3186
62532.0,3,6.0,1,3,9000,0,0.14,1,6,20755
95000.0,3,0.0,3,1,9450,0,0.1,1,6,23627
115000.0,3,16.0,3,2,10000,0,0.09,1,17,29760
29004.0,3,9.0,2,2,10000,1,0.34,1,5,23907
108000.0,3,0.0,1,5,20000,1,0.19,1,13,31829
28000.0,1,14.0,4,2,14400,0,0.51,1,5,26635
30000.0,2,2.0,1,1,8000,0,0.27,1,2,2045
55200.0,1,4.0,3,2,4000,0,0.07,1,10,28434
36000.0,3,5.0,5,1,14000,1,0.39,1,6,18960
58500.0,2,6.0,4,1,4000,0,0.07,1,2,8544
40000.0,1,6.0,1,2,12000,0,0.3,1,3,4338
125000.0,2,14.0,4,1,5750,0,0.05,1,5,27075
54000.0,3,8.0,3,2,10000,1,0.19,1,15,30860
50000.0,3,3.0,3,2,7500,0,0.15,1,2,8316
64450.0,3,3.0,1,3,12000,0,0.19,1,8,25279
39996.0,2,3.0,2,1,3600,0,0.09,1,4,4013
33600.0,3,4.68741837178929,4,4,3000,1,0.09,1,8,19306
38004.0,3,2.0,2,3,1500,1,0.04,1,8,28293
41004.0,3,5.0,4,4,5000,0,0.12,1,10,20652
48235.0,2,5.0,1,2,20000,0,0.41,1,2,6270
78000.0,3,4.0,1,1,10000,0,0.13,1,2,11717
28776.0,2,5.05688943263496,1,1,8000,0,0.28,1,2,16284
112500.0,2,11.0,2,3,3000,0,0.03,1,10,26657
80000.0,3,2.0,5,3,35000,1,0.44,2,10,17718
47000.0,2,7.0,5,3,13850,0,0.29,2,4,5859
38000.0,3,5.0,1,2,3500,0,0.09,1,3,3169
100500.0,3,5.0,3,2,9000,0,0.09,1,4,5213
51000.0,3,4.0,5,1,10400,0,0.2,1,2,3540
21600.0,3,1.0,1,2,9000,1,0.42,1,4,9763
89700.0,3,1.0,1,2,6000,0,0.07,1,7,21805
16000.0,2,1.0,5,3,5600,1,0.35,2,2,16045
175000.0,3,0.0,5,2,16000,0,0.09,1,10,17998
50000.0,3,4.0,3,3,6400,0,0.13,2,5,27875
35827.0,3,13.0,4,2,5000,0,0.14,1,16,29811
108000.0,2,3.0,2,1,9050,0,0.08,1,2,14490
51600.0,3,0.0,3,2,10000,0,0.19,1,3,11220
25200.0,3,8.0,5,4,2000,1,0.08,2,4,1814
40000.0,2,9.0,4,2,2125,0,0.05,1,4,4180
60000.0,2,7.0,3,2,9500,0,0.16,1,2,9169
58000.0,1,15.0,4,3,14500,0,0.25,1,7,22669
33000.0,3,11.0,4,4,1600,1,0.05,2,5,26927
170000.0,2,13.0,5,2,18000,0,0.11,1,6,27579
59000.0,3,3.0,2,3,20000,1,0.34,1,2,17427
95000.0,2,5.0,1,2,4800,0,0.05,1,8,25878
31000.0,2,5.0,1,2,7200,0,0.23,1,17,29404
45200.0,2,7.0,4,4,6000,1,0.13,2,10,21881
38000.0,3,9.0,4,2,4800,0,0.13,1,4,4430
200000.0,1,0.0,1,2,24000,0,0.12,1,2,17142
35000.0,2,6.0,5,1,8000,0,0.23,1,3,16864
102211.0,2,3.0,5,2,15000,0,0.15,1,2,14258
102000.0,2,5.0,4,3,12000,0,0.12,1,3,14224
85000.0,2,0.0,4,1,1000,0,0.01,1,12,31139
25200.0,3,0.0,5,4,6000,1,0.24,1,12,30023
41000.0,2,7.0,4,3,6000,0,0.15,2,16,29750
87000.0,3,5.0,4,2,11000,0,0.13,1,2,3418
48000.0,2,9.0,4,2,7800,0,0.16,1,12,29993
96000.0,2,0.0,1,2,5000,0,0.05,1,4,13831
27040.0,2,0.0,4,1,4800,0,0.18,1,17,29283
25000.0,2,4.0,4,1,5000,0,0.2,1,2,1234
73000.0,2,11.0,2,1,17000,0,0.23,1,6,24366
24000.0,1,0.0,5,4,4200,0,0.17,2,2,15165
99000.0,3,0.0,4,3,5675,0,0.06,2,8,21302
35000.0,3,2.0,5,1,2500,0,0.07,1,2,17047
62500.0,1,0.0,1,3,3000,0,0.05,2,5,23321
42000.0,2,6.0,4,1,3125,0,0.07,1,3,4645
87000.0,2,1.0,4,4,15000,0,0.17,2,3,13051
88000.0,3,4.0,3,7,25000,1,0.28,2,12,29059
44304.0,3,5.0,2,3,2000,0,0.05,1,4,14578
102300.0,2,9.0,2,2,8800,0,0.09,1,11,31977
95000.0,2,0.0,2,4,20000,0,0.21,1,3,13690
36000.0,2,7.0,2,2,11300,0,0.31,1,2,3142
120000.0,2,7.0,5,1,4900,0,0.04,1,4,15022
64973.0,2,6.0,2,2,9000,0,0.14,1,13,30607
15192.0,3,4.0,3,3,5500,1,0.36,2,3,5790
18000.0,3,5.0,4,2,7000,1,0.39,1,4,6768
45000.0,2,1.0,5,2,12000,0,0.27,1,5,28759
34800.0,3,6.0,1,3,15000,1,0.43,2,3,14644
81120.0,3,0.0,3,1,8350,0,0.1,1,8,23330
41435.0,3,4.417335473515249,4,5,10000,1,0.24,1,17,30804
116400.0,3,3.0,3,2,8900,0,0.08,1,5,28024
34000.0,3,0.0,3,1,6000,0,0.18,1,4,6305
65004.0,2,5.0,5,2,5000,0,0.08,1,3,10145
48000.0,3,6.0,2,1,15000,1,0.31,1,2,14903
180000.0,2,0.0,2,1,6000,0,0.03,1,8,28453
55000.0,2,0.0,1,1,4500,0,0.08,1,6,22350
22292.0,3,5.0,5,4,3500,1,0.16,1,3,3127
74568.0,3,0.0,1,3,6000,0,0.08,1,17,30135
55000.0,2,7.0,4,2,3500,0,0.06,1,5,22250
97600.0,2,7.0,4,1,14500,0,0.15,1,2,13887
62000.0,2,5.0,2,2,9000,0,0.15,1,2,9435
36000.0,2,2.0,5,3,13750,1,0.38,1,4,4830
225000.0,2,2.0,4,2,24500,0,0.09,1,13,31739
60000.0,2,5.05688943263496,2,1,5000,0,0.08,1,4,8943
84000.0,3,8.0,2,3,7200,0,0.09,1,10,22432
117500.0,2,0.0,2,1,13500,0,0.11,1,7,26775
40000.0,3,7.0,3,1,11450,0,0.29,1,5,24858
53000.0,3,6.0,4,3,6700,0,0.13,1,6,22069
41000.0,1,6.0,4,4,2500,0,0.06,2,4,4533
87000.0,3,1.0,5,2,7500,0,0.09,1,2,8425
52000.0,2,6.0,4,2,7800,0,0.15,1,9,21959
39912.0,2,2.0,2,1,10000,1,0.25,1,8,21103
120000.0,3,3.0,5,1,15000,0,0.13,1,6,18864
124896.0,2,5.0,1,2,14400,0,0.12,1,2,15153
49362.0,3,3.0,4,3,4500,1,0.09,1,6,20282
95000.0,3,4.0,2,1,24000,0,0.25,1,2,440
93000.0,3,3.0,2,2,12000,0,0.13,1,3,13099
36000.0,2,2.0,1,2,7750,0,0.22,1,4,3292
28320.0,3,4.0,1,4,8700,1,0.31,1,10,23417
29000.0,3,1.0,3,4,5000,1,0.17,2,13,29805
126000.0,2,2.0,2,2,6450,0,0.05,1,7,27088
91800.0,2,4.0,4,4,20000,1,0.19,1,6,26883
57408.0,2,0.0,5,2,18000,0,0.31,1,10,22597
47500.0,2,5.0,4,1,13000,1,0.27,1,8,22102
57000.0,2,5.0,4,4,11200,0,0.2,2,4,8313
72000.0,3,2.0,4,2,3000,0,0.04,1,5,19478
192000.0,2,6.0,1,3,15000,0,0.08,2,6,17921
52000.0,2,5.0,3,2,1000,0,0.02,1,26,32249
100000.0,2,0.0,4,1,3600,0,0.04,1,10,26219
155000.0,3,3.0,4,1,8000,0,0.05,1,6,23304
50500.0,3,3.0,4,3,5200,0,0.1,1,8,28265
24996.0,1,1.0,3,4,4575,0,0.18,2,2,1129
76668.0,3,10.0,2,1,7200,0,0.09,1,3,8115
70000.0,3,3.0,5,3,7200,0,0.1,2,10,22414
225000.0,3,4.0,3,3,10000,0,0.04,2,3,56
78000.0,2,2.0,2,2,10800,0,0.14,1,9,24793
130000.0,3,3.0,4,2,8000,0,0.06,1,3,9541
42000.0,1,0.0,3,2,10400,0,0.25,1,9,20588
52000.0,3,11.0,2,1,7000,0,0.13,1,3,7949
56000.0,2,5.0,1,1,13000,0,0.23,1,3,8201
114500.0,2,13.0,5,5,30000,1,0.26,1,6,27102
43000.0,3,12.0,4,1,7000,0,0.16,1,8,22279
72000.0,2,1.0,2,4,6000,0,0.08,2,10,24304
100000.0,2,2.0,4,3,35000,0,0.35,1,10,26190
36800.0,3,0.0,3,2,5900,0,0.16,1,3,6091
30000.0,1,3.0,3,2,12000,0,0.4,1,3,14387
55316.0,1,10.0,4,1,6000,0,0.11,1,3,8103
63096.0,2,1.0,4,1,4200,0,0.07,1,3,9678
60000.0,3,1.0,3,1,5600,0,0.09,1,2,5991
24000.0,1,3.0,1,2,2500,0,0.1,1,2,17304
130000.0,3,9.0,4,1,9000,0,0.07,1,6,20806
37920.0,3,2.0,4,3,12000,1,0.32,1,8,28825
42000.0,3,3.0,5,2,2000,0,0.05,1,5,26543
40000.0,3,2.0,2,1,10000,0,0.25,1,4,10769
48000.0,2,13.0,3,3,5000,1,0.1,2,5,22124
60000.0,2,8.0,3,3,8000,0,0.13,2,23,32277
109000.0,2,9.0,2,1,14000,0,0.13,1,3,14532
38000.0,3,1.0,4,2,2000,0,0.05,1,2,14509
65000.0,3,0.0,4,1,6000,0,0.09,1,3,16438
96000.0,2,11.0,2,1,7000,0,0.07,1,10,25964
39000.0,2,5.0,2,2,22000,1,0.56,1,5,20982
54000.0,3,2.0,2,2,4000,0,0.07,1,2,3998
108000.0,2,11.0,5,3,35000,1,0.32,1,10,26859
51319.0,2,2.0,1,2,20000,0,0.39,1,3,7088
65000.0,2,6.0,5,1,12300,0,0.19,1,10,23560
75000.0,2,8.0,4,1,4200,0,0.06,1,9,24496
35000.0,3,0.0,4,2,5000,0,0.14,1,2,4816
77000.0,2,1.0,5,6,7200,1,0.09,1,2,17518
57000.0,2,5.0,3,2,7500,0,0.13,1,2,8330
96900.0,3,1.0,5,1,4800,0,0.05,1,10,20421
51600.0,3,10.0,2,2,14000,1,0.27,1,2,16791
58000.0,3,3.0,4,2,12000,1,0.21,1,3,12685
39000.0,2,5.0,2,1,1000,0,0.03,1,3,3883
55000.0,3,6.0,1,3,16000,0,0.29,2,3,1273
34000.0,3,9.0,1,2,15000,1,0.44,1,6,26602
38599.0,3,3.0,4,2,12000,1,0.31,1,4,12349
70000.0,3,7.0,4,1,15000,0,0.21,1,6,27256
46000.0,3,4.0,4,3,7500,0,0.16,1,5,22554
22884.0,3,2.0,4,1,7000,1,0.31,1,4,6782
54996.0,3,6.0,2,2,25000,1,0.45,1,4,153
60000.0,3,2.0,3,3,24000,1,0.4,1,16,29100
160000.0,2,9.0,1,5,12000,0,0.07,1,4,374
28000.0,3,9.0,4,1,13200,1,0.47,1,10,19095
44400.0,2,3.0,1,3,2000,1,0.05,2,9,28115
75400.0,2,3.0,4,1,6000,0,0.08,1,9,24656
86000.0,2,6.0,5,3,3600,1,0.04,1,5,26079
40000.0,3,4.0,5,2,14125,1,0.35,1,3,14173
20800.0,3,1.0,5,1,7200,1,0.35,1,4,7985
54000.0,2,7.0,3,1,2000,0,0.04,1,2,7605
53100.0,3,4.0,4,4,3000,1,0.06,1,9,19445
57996.0,3,0.0,4,3,6000,0,0.1,2,8,21646
35000.0,3,4.0,1,2,11800,1,0.34,1,2,12153
33600.0,3,6.0,4,2,5600,0,0.17,1,3,5939
100000.0,2,0.0,4,3,10000,0,0.1,2,4,14144
83199.0,2,2.0,5,1,14400,0,0.17,1,3,12598
200000.0,2,4.0,4,1,12000,0,0.06,1,7,27647
75971.0,2,10.0,4,4,18125,0,0.24,2,12,30935
60000.0,2,1.0,2,1,4000,0,0.07,1,4,8832
95000.0,3,3.0,4,4,24000,0,0.25,2,10,18130
35000.0,1,1.0,2,2,8000,0,0.23,1,4,2870
74000.0,2,7.0,5,1,5300,0,0.07,1,12,30867
65000.0,3,4.0,2,4,15000,0,0.23,1,8,27211
63000.0,3,4.0,3,1,6000,0,0.1,1,7,21715
60000.0,2,3.0,2,3,30000,0,0.5,1,4,8707
150000.0,2,16.0,4,1,16000,0,0.11,1,10,27421
150000.0,2,9.0,4,2,12125,0,0.08,1,4,15669
90000.0,2,7.0,2,2,35000,0,0.39,1,3,13192
61766.0,2,4.0,2,1,5500,0,0.09,1,15,30538
30000.0,3,10.0,1,4,4400,0,0.15,1,8,20215
94000.0,2,4.0,2,2,25000,0,0.27,1,4,13580
35000.0,3,1.0,5,2,8000,0,0.23,1,4,16787
60000.0,2,13.0,1,1,12250,0,0.2,1,6,23014
123000.0,2,6.0,2,1,7000,0,0.06,1,4,15130
120456.0,2,6.0,2,4,20000,0,0.17,2,2,15089
55000.0,3,3.0,1,1,7000,0,0.13,1,4,7054
116000.0,2,0.0,2,4,35000,0,0.3,2,4,14832
51000.0,2,10.0,4,1,15825,0,0.31,1,3,7014
50000.0,2,0.0,2,1,12800,0,0.26,1,3,16972
21408.0,2,4.713608562691132,4,2,1500,0,0.07,1,14,29163
130000.0,2,8.0,3,1,10000,0,0.08,1,3,16930
88000.0,3,8.0,2,2,8000,0,0.09,1,12,30554
47412.0,2,0.0,2,1,6500,0,0.14,1,2,5921
34800.0,2,2.0,3,1,6250,0,0.18,1,16,29485
65000.0,2,5.0,5,1,5000,0,0.08,1,4,9901
50000.0,3,4.0,3,4,6000,0,0.12,2,6,27937
36000.0,3,0.0,4,1,3000,0,0.08,1,3,2592
50400.0,2,7.0,4,1,12700,0,0.25,1,13,30149
102000.0,2,7.0,2,2,10000,0,0.1,1,2,14236
75000.0,3,0.0,3,1,8000,0,0.11,1,2,15973
